number_people,date,day_of_week,month,hour,gymId
53,2021-11-08 11:30,0,11,11,8
41,2021-11-08 11:40,0,11,11,2
41,2021-11-08 11:50,0,11,11,13
58,2021-11-08 12:00,0,11,12,18
40,2021-11-08 12:20,0,11,12,7
44,2021-11-08 12:30,0,11,12,13
42,2021-11-08 12:40,0,11,12,3
38,2021-11-08 12:50,0,11,12,7
45,2021-11-08 13:00,0,11,13,20
36,2021-11-08 13:20,0,11,13,2
39,2021-11-08 13:30,0,11,13,13
50,2021-11-08 13:40,0,11,13,18
33,2021-11-08 13:50,0,11,13,9
29,2021-11-08 14:00,0,11,14,15
40,2021-11-08 14:20,0,11,14,11
35,2021-11-08 14:30,0,11,14,17
43,2021-11-08 14:40,0,11,14,16
37,2021-11-08 14:50,0,11,14,10
43,2021-11-08 15:00,0,11,15,11
28,2021-11-08 15:20,0,11,15,12
28,2021-11-08 15:30,0,11,15,12
40,2021-11-08 15:40,0,11,15,7
43,2021-11-08 15:50,0,11,15,18
35,2021-11-08 16:00,0,11,16,11
42,2021-11-08 16:20,0,11,16,14
42,2021-11-08 16:30,0,11,16,8
31,2021-11-08 16:40,0,11,16,10
36,2021-11-08 16:50,0,11,16,10
38,2021-11-08 17:00,0,11,17,6
44,2021-11-08 17:20,0,11,17,9
56,2021-11-08 17:30,0,11,17,15
59,2021-11-08 17:40,0,11,17,17
45,2021-11-08 17:50,0,11,17,13
62,2021-11-08 18:00,0,11,18,18
42,2021-11-08 18:20,0,11,18,2
65,2021-11-08 18:30,0,11,18,15
57,2021-11-08 18:40,0,11,18,14
60,2021-11-08 18:50,0,11,18,15
53,2021-11-08 19:00,0,11,19,6
53,2021-11-08 19:20,0,11,19,6
49,2021-11-08 19:30,0,11,19,13
57,2021-11-08 19:40,0,11,19,10
57,2021-11-08 19:50,0,11,19,15
48,2021-11-08 20:00,0,11,20,8
55,2021-11-08 20:20,0,11,20,10
64,2021-11-08 20:30,0,11,20,8
66,2021-11-08 20:40,0,11,20,15
42,2021-11-08 20:50,0,11,20,13
53,2021-11-08 21:00,0,11,21,3
41,2021-11-08 21:20,0,11,21,13
45,2021-11-08 21:30,0,11,21,1
61,2021-11-08 21:40,0,11,21,3
52,2021-11-08 21:50,0,11,21,10
64,2021-11-08 22:00,0,11,22,17
50,2021-11-08 22:20,0,11,22,9
60,2021-11-08 22:30,0,11,22,10
44,2021-11-08 22:40,0,11,22,5
40,2021-11-08 22:50,0,11,22,1
41,2021-11-08 23:00,0,11,23,16
45,2021-11-08 23:20,0,11,23,13
41,2021-11-08 23:30,0,11,23,1
50,2021-11-08 23:40,0,11,23,19
26,2021-11-08 23:50,0,11,23,12
36,2021-11-09 0:00,1,11,0,15
40,2021-11-09 0:20,1,11,0,5
31,2021-11-09 0:30,1,11,0,14
26,2021-11-09 0:40,1,11,0,19
18,2021-11-09 0:50,1,11,0,16
15,2021-11-09 1:00,1,11,1,15
1,2021-11-09 5:20,1,11,5,17
0,2021-11-09 5:30,1,11,5,13
1,2021-11-09 5:40,1,11,5,8
2,2021-11-09 5:50,1,11,5,7
7,2021-11-09 6:00,1,11,6,4
16,2021-11-09 6:20,1,11,6,4
16,2021-11-09 6:30,1,11,6,6
12,2021-11-09 6:40,1,11,6,6
21,2021-11-09 6:50,1,11,6,6
18,2021-11-09 7:00,1,11,7,18
20,2021-11-09 7:20,1,11,7,12
25,2021-11-09 7:30,1,11,7,11
32,2021-11-09 7:40,1,11,7,6
27,2021-11-09 7:50,1,11,7,15
28,2021-11-09 8:00,1,11,8,8
35,2021-11-09 8:20,1,11,8,18
35,2021-11-09 8:30,1,11,8,6
27,2021-11-09 8:40,1,11,8,12
29,2021-11-09 8:50,1,11,8,4
34,2021-11-09 9:00,1,11,9,13
36,2021-11-09 9:20,1,11,9,13
30,2021-11-09 9:30,1,11,9,8
39,2021-11-09 9:40,1,11,9,18
22,2021-11-09 9:50,1,11,9,1
38,2021-11-09 10:02,1,11,10,10
30,2021-11-09 10:20,1,11,10,14
36,2021-11-09 10:30,1,11,10,18
47,2021-11-09 10:40,1,11,10,2
42,2021-11-09 10:50,1,11,10,14
43,2021-11-09 11:00,1,11,11,18
58,2021-11-09 11:20,1,11,11,17
47,2021-11-09 11:30,1,11,11,6
52,2021-11-09 11:40,1,11,11,6
42,2021-11-09 11:50,1,11,11,13
59,2021-11-09 12:00,1,11,12,8
34,2021-11-09 12:20,1,11,12,17
47,2021-11-09 13:20,1,11,13,18
45,2021-11-09 13:30,1,11,13,7
43,2021-11-09 13:40,1,11,13,10
50,2021-11-09 13:50,1,11,13,7
53,2021-11-09 14:00,1,11,14,20
27,2021-11-09 14:20,1,11,14,12
45,2021-11-09 14:30,1,11,14,18
45,2021-11-09 14:40,1,11,14,2
45,2021-11-09 14:50,1,11,14,10
40,2021-11-09 15:00,1,11,15,15
48,2021-11-09 15:20,1,11,15,14
45,2021-11-09 15:30,1,11,15,7
47,2021-11-09 15:40,1,11,15,15
42,2021-11-09 15:50,1,11,15,15
47,2021-11-09 16:00,1,11,16,5
66,2021-11-09 16:20,1,11,16,14
49,2021-11-09 16:30,1,11,16,20
69,2021-11-09 16:40,1,11,16,3
44,2021-11-09 16:50,1,11,16,16
44,2021-11-09 17:00,1,11,17,5
69,2021-11-09 17:20,1,11,17,18
44,2021-11-09 17:30,1,11,17,1
45,2021-11-09 17:40,1,11,17,1
43,2021-11-09 17:50,1,11,17,16
41,2021-11-09 18:00,1,11,18,1
61,2021-11-09 18:20,1,11,18,3
41,2021-11-09 18:30,1,11,18,1
27,2021-11-09 18:40,1,11,18,12
43,2021-11-09 18:50,1,11,18,13
58,2021-11-09 19:00,1,11,19,10
66,2021-11-09 19:20,1,11,19,18
43,2021-11-09 19:30,1,11,19,13
49,2021-11-09 19:40,1,11,19,6
70,2021-11-09 19:50,1,11,19,8
52,2021-11-09 20:00,1,11,20,6
71,2021-11-09 20:20,1,11,20,19
68,2021-11-09 20:30,1,11,20,10
42,2021-11-09 20:40,1,11,20,13
51,2021-11-09 20:50,1,11,20,20
45,2021-11-09 21:00,1,11,21,1
78,2021-11-09 21:20,1,11,21,14
42,2021-11-09 21:30,1,11,21,2
58,2021-11-09 21:40,1,11,21,10
68,2021-11-09 21:50,1,11,21,14
77,2021-11-09 22:00,1,11,22,7
45,2021-11-09 22:20,1,11,22,11
75,2021-11-09 22:30,1,11,22,14
51,2021-11-09 22:40,1,11,22,6
66,2021-11-09 22:50,1,11,22,19
49,2021-11-09 23:00,1,11,23,6
59,2021-11-09 23:20,1,11,23,8
42,2021-11-09 23:30,1,11,23,5
58,2021-11-09 23:40,1,11,23,15
54,2021-11-09 23:50,1,11,23,8
55,2021-11-10 0:00,2,11,0,15
36,2021-11-10 0:20,2,11,0,16
37,2021-11-10 0:30,2,11,0,19
24,2021-11-10 0:40,2,11,0,7
21,2021-11-10 0:50,2,11,0,10
25,2021-11-10 1:00,2,11,1,1
0,2021-11-10 5:20,2,11,5,17
0,2021-11-10 5:30,2,11,5,18
1,2021-11-10 5:40,2,11,5,15
4,2021-11-10 5:50,2,11,5,20
8,2021-11-10 6:00,2,11,6,16
14,2021-11-10 6:20,2,11,6,14
19,2021-11-10 6:30,2,11,6,20
20,2021-11-10 6:40,2,11,6,5
21,2021-11-10 6:50,2,11,6,3
24,2021-11-10 7:00,2,11,7,5
24,2021-11-10 7:20,2,11,7,8
31,2021-11-10 7:30,2,11,7,4
30,2021-11-10 7:40,2,11,7,15
46,2021-11-10 7:50,2,11,7,2
43,2021-11-10 8:00,2,11,8,11
40,2021-11-10 8:20,2,11,8,7
31,2021-11-10 8:30,2,11,8,17
33,2021-11-10 8:40,2,11,8,11
43,2021-11-10 8:50,2,11,8,3
54,2021-11-10 9:00,2,11,9,18
44,2021-11-10 9:20,2,11,9,9
45,2021-11-10 9:30,2,11,9,18
40,2021-11-10 9:40,2,11,9,1
45,2021-11-10 9:50,2,11,9,6
51,2021-11-10 10:00,2,11,10,20
36,2021-11-10 10:20,2,11,10,4
50,2021-11-10 10:30,2,11,10,17
47,2021-11-10 10:40,2,11,10,16
50,2021-11-10 10:50,2,11,10,18
49,2021-11-10 11:00,2,11,11,1
58,2021-11-10 11:20,2,11,11,20
33,2021-11-10 11:30,2,11,11,4
53,2021-11-10 11:40,2,11,11,6
44,2021-11-10 11:50,2,11,11,5
53,2021-11-10 12:00,2,11,12,8
43,2021-11-10 12:20,2,11,12,5
38,2021-11-10 12:30,2,11,12,13
34,2021-11-10 12:40,2,11,12,4
43,2021-11-10 12:50,2,11,12,16
46,2021-11-10 13:00,2,11,13,16
38,2021-11-10 13:20,2,11,13,4
49,2021-11-10 13:30,2,11,13,3
45,2021-11-10 13:40,2,11,13,1
45,2021-11-10 13:50,2,11,13,8
42,2021-11-10 14:00,2,11,14,13
25,2021-11-10 14:20,2,11,14,12
28,2021-11-10 14:30,2,11,14,12
53,2021-11-10 14:40,2,11,14,20
41,2021-11-10 14:50,2,11,14,2
58,2021-11-10 15:00,2,11,15,8
60,2021-11-10 15:20,2,11,15,17
63,2021-11-10 15:30,2,11,15,7
54,2021-11-10 15:40,2,11,15,6
63,2021-11-10 15:50,2,11,15,8
42,2021-11-10 16:00,2,11,16,11
29,2021-11-10 16:20,2,11,16,12
50,2021-11-10 16:30,2,11,16,6
53,2021-11-10 16:40,2,11,16,7
41,2021-11-10 16:50,2,11,16,11
61,2021-11-10 17:00,2,11,17,15
45,2021-11-10 17:20,2,11,17,2
44,2021-11-10 17:30,2,11,17,1
68,2021-11-10 17:40,2,11,17,18
64,2021-11-10 17:50,2,11,17,15
43,2021-11-10 18:00,2,11,18,1
60,2021-11-10 18:20,2,11,18,10
86,2021-11-10 18:30,2,11,18,19
27,2021-11-10 18:40,2,11,18,12
44,2021-11-10 18:50,2,11,18,11
59,2021-11-10 19:00,2,11,19,3
44,2021-11-10 19:20,2,11,19,11
59,2021-11-10 19:30,2,11,19,10
49,2021-11-10 19:40,2,11,19,9
42,2021-11-10 19:50,2,11,19,11
77,2021-11-10 20:00,2,11,20,18
65,2021-11-10 20:20,2,11,20,3
72,2021-11-10 20:30,2,11,20,19
65,2021-11-10 20:40,2,11,20,10
58,2021-11-10 20:50,2,11,20,6
44,2021-11-10 21:00,2,11,21,11
41,2021-11-10 21:20,2,11,21,13
68,2021-11-10 21:30,2,11,21,8
43,2021-11-10 21:40,2,11,21,5
35,2021-11-10 21:50,2,11,21,4
45,2021-11-10 22:00,2,11,22,5
77,2021-11-10 22:20,2,11,22,8
71,2021-11-10 22:30,2,11,22,7
67,2021-11-10 22:40,2,11,22,18
42,2021-11-10 22:50,2,11,22,11
42,2021-11-10 23:00,2,11,23,16
43,2021-11-10 23:20,2,11,23,2
51,2021-11-10 23:30,2,11,23,9
70,2021-11-10 23:40,2,11,23,8
29,2021-11-10 23:50,2,11,23,12
56,2021-11-11 0:00,3,11,0,7
43,2021-11-11 0:20,3,11,0,8
39,2021-11-11 0:30,3,11,0,10
46,2021-11-11 0:40,3,11,0,11
28,2021-11-11 0:50,3,11,0,19
25,2021-11-11 1:00,3,11,1,4
0,2021-11-11 5:20,3,11,5,7
1,2021-11-11 5:30,3,11,5,13
2,2021-11-11 5:40,3,11,5,18
4,2021-11-11 5:50,3,11,5,1
5,2021-11-11 6:00,3,11,6,14
13,2021-11-11 6:20,3,11,6,12
13,2021-11-11 6:30,3,11,6,2
10,2021-11-11 6:40,3,11,6,15
18,2021-11-11 6:50,3,11,6,15
16,2021-11-11 7:00,3,11,7,14
14,2021-11-11 7:20,3,11,7,14
14,2021-11-11 7:30,3,11,7,20
20,2021-11-11 7:40,3,11,7,18
19,2021-11-11 7:50,3,11,7,20
27,2021-11-11 8:00,3,11,8,9
24,2021-11-11 8:20,3,11,8,17
21,2021-11-11 8:30,3,11,8,13
28,2021-11-11 8:40,3,11,8,12
39,2021-11-11 8:50,3,11,8,2
47,2021-11-11 9:00,3,11,9,8
28,2021-11-11 9:20,3,11,9,12
47,2021-11-11 9:30,3,11,9,7
45,2021-11-11 9:40,3,11,9,20
43,2021-11-11 9:50,3,11,9,5
39,2021-11-11 10:00,3,11,10,7
50,2021-11-11 10:20,3,11,10,15
44,2021-11-11 10:30,3,11,10,7
45,2021-11-11 10:40,3,11,10,16
44,2021-11-11 10:50,3,11,10,5
53,2021-11-11 11:00,3,11,11,18
27,2021-11-11 11:20,3,11,11,12
29,2021-11-11 11:30,3,11,11,12
43,2021-11-11 11:40,3,11,11,5
63,2021-11-11 11:50,3,11,11,14
67,2021-11-11 12:00,3,11,12,7
43,2021-11-11 12:20,3,11,12,13
58,2021-11-11 12:30,3,11,12,3
64,2021-11-11 12:40,3,11,12,15
43,2021-11-11 12:50,3,11,12,16
46,2021-11-11 13:00,3,11,13,2
45,2021-11-11 13:20,3,11,13,10
39,2021-11-11 13:30,3,11,13,8
48,2021-11-11 13:40,3,11,13,3
44,2021-11-11 13:50,3,11,13,13
34,2021-11-11 14:00,3,11,14,1
51,2021-11-11 14:20,3,11,14,3
44,2021-11-11 14:30,3,11,14,17
44,2021-11-11 14:40,3,11,14,1
52,2021-11-11 14:50,3,11,14,14
45,2021-11-11 15:00,3,11,15,16
54,2021-11-11 15:20,3,11,15,18
50,2021-11-11 15:30,3,11,15,20
49,2021-11-11 15:40,3,11,15,1
47,2021-11-11 15:50,3,11,15,9
60,2021-11-11 16:00,3,11,16,19
43,2021-11-11 16:20,3,11,16,5
67,2021-11-11 16:30,3,11,16,15
42,2021-11-11 16:40,3,11,16,16
54,2021-11-11 16:50,3,11,16,18
58,2021-11-11 17:00,3,11,17,17
27,2021-11-11 17:20,3,11,17,12
43,2021-11-11 17:30,3,11,17,13
42,2021-11-11 17:40,3,11,17,11
74,2021-11-11 17:50,3,11,17,7
53,2021-11-11 18:00,3,11,18,6
49,2021-11-11 18:20,3,11,18,6
42,2021-11-11 18:30,3,11,18,16
42,2021-11-11 18:50,3,11,18,1
50,2021-11-11 19:00,3,11,19,20
64,2021-11-11 19:20,3,11,19,8
66,2021-11-11 19:30,3,11,19,7
65,2021-11-11 19:40,3,11,19,10
26,2021-11-11 19:50,3,11,19,12
72,2021-11-11 20:00,3,11,20,8
61,2021-11-11 20:20,3,11,20,18
44,2021-11-11 20:30,3,11,20,2
67,2021-11-11 20:40,3,11,20,14
57,2021-11-11 20:50,3,11,20,9
51,2021-11-11 21:00,3,11,21,8
57,2021-11-11 21:20,3,11,21,20
58,2021-11-11 21:30,3,11,21,9
53,2021-11-11 21:40,3,11,21,9
65,2021-11-11 21:50,3,11,21,7
56,2021-11-11 22:00,3,11,22,8
59,2021-11-11 22:20,3,11,22,17
53,2021-11-11 22:30,3,11,22,20
69,2021-11-11 22:40,3,11,22,8
26,2021-11-11 22:50,3,11,22,12
64,2021-11-11 23:00,3,11,23,19
61,2021-11-11 23:20,3,11,23,8
49,2021-11-11 23:30,3,11,23,13
44,2021-11-11 23:40,3,11,23,2
46,2021-11-11 23:50,3,11,23,13
42,2021-11-12 0:00,4,11,0,11
37,2021-11-12 0:20,4,11,0,11
30,2021-11-12 0:30,4,11,0,20
26,2021-11-12 0:40,4,11,0,12
18,2021-11-12 0:50,4,11,0,14
17,2021-11-12 1:00,4,11,1,9
1,2021-11-12 5:20,4,11,5,6
1,2021-11-12 5:30,4,11,5,16
2,2021-11-12 5:40,4,11,5,10
3,2021-11-12 5:50,4,11,5,10
5,2021-11-12 6:00,4,11,6,13
10,2021-11-12 6:20,4,11,6,18
14,2021-11-12 6:30,4,11,6,6
10,2021-11-12 6:40,4,11,6,12
14,2021-11-12 6:50,4,11,6,15
11,2021-11-12 7:00,4,11,7,1
14,2021-11-12 7:20,4,11,7,15
23,2021-11-12 7:30,4,11,7,1
24,2021-11-12 7:40,4,11,7,4
25,2021-11-12 7:50,4,11,7,2
38,2021-11-12 8:00,4,11,8,11
34,2021-11-12 8:20,4,11,8,10
39,2021-11-12 8:30,4,11,8,18
34,2021-11-12 8:40,4,11,8,8
36,2021-11-12 8:50,4,11,8,3
38,2021-11-12 9:00,4,11,9,20
34,2021-11-12 9:20,4,11,9,13
42,2021-11-12 9:30,4,11,9,18
40,2021-11-12 9:40,4,11,9,9
40,2021-11-12 9:50,4,11,9,13
49,2021-11-12 10:00,4,11,10,9
49,2021-11-12 10:20,4,11,10,1
48,2021-11-12 10:30,4,11,10,2
45,2021-11-12 10:40,4,11,10,2
41,2021-11-12 10:50,4,11,10,6
37,2021-11-12 11:00,4,11,11,16
45,2021-11-12 11:20,4,11,11,18
29,2021-11-12 11:30,4,11,11,12
36,2021-11-12 11:40,4,11,11,2
35,2021-11-12 11:50,4,11,11,11
48,2021-11-12 12:00,4,11,12,19
42,2021-11-12 12:20,4,11,12,3
47,2021-11-12 12:30,4,11,12,7
49,2021-11-12 12:40,4,11,12,20
46,2021-11-12 12:50,4,11,12,2
58,2021-11-12 13:00,4,11,13,19
58,2021-11-12 13:20,4,11,13,15
49,2021-11-12 13:30,4,11,13,14
48,2021-11-12 13:40,4,11,13,8
44,2021-11-12 13:50,4,11,13,13
43,2021-11-12 14:00,4,11,14,2
47,2021-11-12 14:20,4,11,14,8
36,2021-11-12 14:30,4,11,14,4
34,2021-11-12 14:40,4,11,14,4
39,2021-11-12 14:50,4,11,14,18
53,2021-11-12 15:00,4,11,15,19
51,2021-11-12 15:20,4,11,15,20
44,2021-11-12 15:30,4,11,15,17
45,2021-11-12 15:40,4,11,15,16
59,2021-11-12 15:50,4,11,15,14
61,2021-11-12 16:00,4,11,16,3
73,2021-11-12 16:20,4,11,16,14
45,2021-11-12 16:30,4,11,16,1
66,2021-11-12 16:40,4,11,16,17
29,2021-11-12 16:50,4,11,16,12
41,2021-11-12 17:00,4,11,17,16
51,2021-11-12 17:20,4,11,17,20
62,2021-11-12 17:30,4,11,17,10
44,2021-11-12 17:40,4,11,17,16
42,2021-11-12 17:50,4,11,17,1
59,2021-11-12 18:00,4,11,18,17
68,2021-11-12 18:20,4,11,18,7
73,2021-11-12 18:30,4,11,18,8
45,2021-11-12 18:40,4,11,18,1
45,2021-11-12 18:50,4,11,18,2
71,2021-11-12 19:00,4,11,19,18
33,2021-11-12 19:20,4,11,19,4
25,2021-11-12 19:21,4,11,19,12
71,2021-11-12 19:31,4,11,19,7
60,2021-11-12 19:41,4,11,19,17
44,2021-11-12 19:51,4,11,19,11
70,2021-11-12 20:01,4,11,20,19
53,2021-11-12 20:20,4,11,20,9
60,2021-11-12 20:30,4,11,20,17
51,2021-11-12 20:40,4,11,20,20
53,2021-11-12 20:50,4,11,20,6
41,2021-11-12 21:00,4,11,21,11
77,2021-11-12 21:20,4,11,21,19
50,2021-11-12 21:30,4,11,21,9
49,2021-11-12 21:40,4,11,21,9
65,2021-11-12 21:50,4,11,21,3
56,2021-11-12 22:00,4,11,22,8
72,2021-11-12 22:20,4,11,22,19
44,2021-11-12 22:30,4,11,22,16
52,2021-11-12 22:40,4,11,22,6
43,2021-11-12 22:50,4,11,22,2
45,2021-11-12 23:00,4,11,23,5
26,2021-11-12 23:20,4,11,23,12
67,2021-11-12 23:30,4,11,23,8
59,2021-11-12 23:40,4,11,23,3
61,2021-11-12 23:50,4,11,23,10
52,2021-11-13 0:00,5,11,0,20
43,2021-11-13 0:20,5,11,0,6
36,2021-11-13 0:30,5,11,0,4
39,2021-11-13 0:40,5,11,0,2
25,2021-11-13 0:50,5,11,0,7
16,2021-11-13 1:00,5,11,1,9
0,2021-11-13 5:20,5,11,5,9
1,2021-11-13 5:30,5,11,5,17
2,2021-11-13 5:40,5,11,5,19
2,2021-11-13 5:50,5,11,5,10
8,2021-11-13 6:00,5,11,6,9
9,2021-11-13 6:20,5,11,6,1
14,2021-11-13 6:30,5,11,6,20
17,2021-11-13 6:40,5,11,6,8
32,2021-11-13 6:50,5,11,6,18
18,2021-11-13 7:00,5,11,7,15
28,2021-11-13 7:20,5,11,7,6
28,2021-11-13 7:30,5,11,7,8
20,2021-11-13 7:40,5,11,7,1
23,2021-11-13 7:50,5,11,7,3
31,2021-11-13 8:00,5,11,8,13
28,2021-11-13 8:20,5,11,8,12
28,2021-11-13 8:30,5,11,8,12
36,2021-11-13 8:40,5,11,8,5
46,2021-11-13 8:50,5,11,8,2
45,2021-11-13 9:00,5,11,9,15
45,2021-11-13 9:20,5,11,9,10
43,2021-11-13 9:30,5,11,9,7
50,2021-11-13 9:40,5,11,9,7
46,2021-11-13 9:50,5,11,9,14
56,2021-11-13 10:00,5,11,10,10
49,2021-11-13 10:20,5,11,10,2
53,2021-11-13 10:30,5,11,10,7
44,2021-11-13 10:40,5,11,10,18
54,2021-11-13 10:50,5,11,10,9
42,2021-11-13 11:00,5,11,11,2
51,2021-11-13 11:20,5,11,11,14
54,2021-11-13 11:30,5,11,11,10
57,2021-11-13 11:40,5,11,11,19
42,2021-11-13 11:50,5,11,11,2
75,2021-11-13 12:00,5,11,12,14
44,2021-11-13 12:20,5,11,12,2
66,2021-11-13 12:30,5,11,12,10
60,2021-11-13 12:40,5,11,12,10
53,2021-11-13 12:50,5,11,12,3
57,2021-11-13 13:00,5,11,13,15
35,2021-11-13 13:20,5,11,13,4
60,2021-11-13 13:30,5,11,13,18
55,2021-11-13 13:40,5,11,13,18
61,2021-11-13 13:50,5,11,13,14
43,2021-11-13 14:00,5,11,14,2
57,2021-11-13 14:20,5,11,14,9
63,2021-11-13 14:30,5,11,14,10
64,2021-11-13 14:40,5,11,14,18
64,2021-11-13 14:50,5,11,14,14
52,2021-11-13 15:00,5,11,15,20
52,2021-11-13 15:20,5,11,15,20
33,2021-11-13 15:30,5,11,15,4
45,2021-11-13 15:40,5,11,15,2
57,2021-11-13 15:50,5,11,15,10
67,2021-11-13 16:00,5,11,16,18
80,2021-11-13 16:20,5,11,16,19
41,2021-11-13 16:30,5,11,16,5
50,2021-11-13 16:40,5,11,16,6
45,2021-11-13 16:50,5,11,16,16
41,2021-11-13 17:00,5,11,17,13
50,2021-11-13 17:20,5,11,17,6
50,2021-11-13 17:30,5,11,17,9
42,2021-11-13 17:40,5,11,17,13
43,2021-11-13 17:50,5,11,17,2
33,2021-11-13 18:00,5,11,18,4
45,2021-11-13 18:20,5,11,18,1
80,2021-11-13 18:30,5,11,18,19
75,2021-11-13 18:40,5,11,18,7
49,2021-11-13 18:50,5,11,18,20
35,2021-11-13 19:00,5,11,19,4
72,2021-11-13 19:20,5,11,19,15
66,2021-11-13 19:30,5,11,19,14
41,2021-11-13 19:40,5,11,19,2
52,2021-11-13 19:50,5,11,19,6
58,2021-11-13 20:00,5,11,20,6
57,2021-11-13 20:20,5,11,20,9
58,2021-11-13 20:30,5,11,20,7
43,2021-11-13 20:40,5,11,20,1
61,2021-11-13 20:50,5,11,20,8
53,2021-11-13 21:00,5,11,21,17
33,2021-11-13 21:20,5,11,21,4
49,2021-11-13 21:30,5,11,21,7
44,2021-11-13 21:40,5,11,21,5
34,2021-11-13 21:50,5,11,21,4
55,2021-11-13 22:00,5,11,22,10
44,2021-11-13 22:20,5,11,22,1
49,2021-11-13 22:30,5,11,22,11
57,2021-11-13 22:40,5,11,22,15
42,2021-11-13 22:50,5,11,22,1
39,2021-11-13 23:00,5,11,23,2
13,2021-11-13 23:20,5,11,23,9
7,2021-11-13 23:30,5,11,23,11
7,2021-11-13 23:40,5,11,23,7
2,2021-11-13 23:50,5,11,23,13
0,2021-11-14 0:00,6,11,0,15
0,2021-11-14 0:20,6,11,0,18
0,2021-11-14 0:30,6,11,0,10
1,2021-11-14 0:40,6,11,0,12
2,2021-11-14 0:50,6,11,0,9
0,2021-11-14 1:00,6,11,1,6
1,2021-11-14 5:20,6,11,5,20
1,2021-11-14 5:30,6,11,5,14
1,2021-11-14 5:40,6,11,5,12
0,2021-11-14 5:50,6,11,5,3
1,2021-11-14 6:00,6,11,6,1
0,2021-11-14 6:20,6,11,6,9
0,2021-11-14 6:30,6,11,6,20
1,2021-11-14 6:40,6,11,6,15
1,2021-11-14 6:50,6,11,6,2
0,2021-11-14 7:00,6,11,7,3
2,2021-11-14 7:20,6,11,7,19
2,2021-11-14 7:30,6,11,7,1
3,2021-11-14 7:40,6,11,7,5
5,2021-11-14 7:50,6,11,7,6
11,2021-11-14 8:00,6,11,8,10
17,2021-11-14 8:20,6,11,8,18
33,2021-11-14 8:30,6,11,8,19
30,2021-11-14 8:40,6,11,8,19
29,2021-11-14 8:50,6,11,8,2
38,2021-11-14 9:00,6,11,9,7
26,2021-11-14 9:20,6,11,9,12
39,2021-11-14 9:30,6,11,9,15
37,2021-11-14 9:40,6,11,9,13
37,2021-11-14 9:50,6,11,9,17
35,2021-11-14 10:00,6,11,10,11
50,2021-11-14 10:20,6,11,10,19
44,2021-11-14 10:30,6,11,10,2
38,2021-11-14 10:40,6,11,10,13
46,2021-11-14 10:50,6,11,10,3
45,2021-11-14 11:00,6,11,11,5
35,2021-11-14 11:20,6,11,11,4
45,2021-11-14 11:30,6,11,11,13
50,2021-11-14 11:40,6,11,11,9
57,2021-11-14 11:50,6,11,11,14
29,2021-11-14 12:00,6,11,12,12
57,2021-11-14 12:20,6,11,12,3
44,2021-11-14 12:30,6,11,12,13
50,2021-11-14 12:40,6,11,12,20
29,2021-11-14 12:50,6,11,12,12
44,2021-11-14 13:00,6,11,13,2
48,2021-11-14 13:20,6,11,13,15
33,2021-11-14 13:30,6,11,13,4
44,2021-11-14 13:40,6,11,13,14
55,2021-11-14 13:50,6,11,13,15
44,2021-11-14 14:00,6,11,14,2
52,2021-11-14 14:20,6,11,14,17
29,2021-11-14 14:30,6,11,14,12
53,2021-11-14 14:40,6,11,14,14
47,2021-11-14 14:50,6,11,14,10
65,2021-11-14 15:00,6,11,15,15
66,2021-11-14 15:20,6,11,15,14
45,2021-11-14 15:30,6,11,15,2
41,2021-11-14 15:40,6,11,15,1
58,2021-11-14 15:50,6,11,15,3
64,2021-11-14 16:00,6,11,16,8
50,2021-11-14 16:20,6,11,16,9
29,2021-11-14 16:30,6,11,16,12
65,2021-11-14 16:40,6,11,16,7
63,2021-11-14 16:50,6,11,16,15
57,2021-11-14 17:00,6,11,17,3
28,2021-11-14 17:20,6,11,17,12
52,2021-11-14 17:30,6,11,17,20
61,2021-11-14 17:40,6,11,17,17
57,2021-11-14 17:50,6,11,17,6
44,2021-11-14 18:00,6,11,18,10
42,2021-11-14 18:20,6,11,18,16
56,2021-11-14 18:30,6,11,18,7
25,2021-11-14 18:40,6,11,18,12
66,2021-11-14 18:50,6,11,18,7
56,2021-11-14 19:00,6,11,19,8
48,2021-11-14 19:20,6,11,19,8
48,2021-11-14 19:30,6,11,19,7
43,2021-11-14 19:40,6,11,19,2
49,2021-11-14 19:50,6,11,19,18
46,2021-11-14 20:00,6,11,20,3
43,2021-11-14 20:20,6,11,20,20
34,2021-11-14 20:30,6,11,20,19
32,2021-11-14 20:40,6,11,20,10
33,2021-11-14 20:50,6,11,20,4
43,2021-11-14 21:00,6,11,21,16
44,2021-11-14 21:20,6,11,21,9
47,2021-11-14 21:30,6,11,21,11
54,2021-11-14 21:40,6,11,21,14
41,2021-11-14 21:50,6,11,21,11
42,2021-11-14 22:00,6,11,22,16
52,2021-11-14 22:20,6,11,22,3
54,2021-11-14 22:30,6,11,22,14
47,2021-11-14 22:40,6,11,22,2
44,2021-11-14 22:50,6,11,22,16
33,2021-11-14 23:00,6,11,23,8
6,2021-11-14 23:20,6,11,23,2
3,2021-11-14 23:30,6,11,23,7
4,2021-11-14 23:40,6,11,23,10
1,2021-11-14 23:50,6,11,23,17
2,2021-11-15 0:00,0,11,0,14
1,2021-11-15 0:20,0,11,0,20
1,2021-11-15 0:30,0,11,0,7
1,2021-11-15 0:40,0,11,0,8
1,2021-11-15 0:50,0,11,0,5
0,2021-11-15 1:00,0,11,1,6
